user_id,activity_type,activity_energy_level,current_energy_level,predicted_score
user_000111,journal,75.5,0.0,79.2
user_000111,mood,67.5,79.2,76.0
user_000111,community,86.1,76.0,79.5
user_000111,mood,3.5,79.5,54.8
user_000112,mood,41.1,0.0,41.4
user_000112,meditation,38.3,41.4,47.8
user_000112,mood,26.2,47.8,44.0
user_000112,mood,59.6,44.0,54.7
user_000112,journal,19.3,54.7,47.1
user_000113,community,9.8,0.0,11.1
user_000113,mood,83.5,11.1,39.7
user_000113,community,41.2,39.7,40.2
user_000113,journal,1.6,40.2,28.6
user_000113,music,54.5,28.6,42.1
user_000113,journal,97.3,42.1,66.8
user_000113,community,22.9,66.8,54.2
user_000114,music,15.0,0.0,18.2
user_000114,community,7.1,18.2,15.6
user_000114,community,0.3,15.6,14.1
user_000114,journal,45.6,14.1,28.6
user_000114,music,66.6,28.6,51.7
user_000114,music,85.5,51.7,63.2
user_000114,journal,76.2,63.2,69.5
user_000114,mood,35.2,69.5,60.9
user_000115,meditation,82.3,0.0,82.4
user_000115,meditation,71.1,82.4,76.8
user_000115,community,86.9,76.8,84.3
user_000115,meditation,56.0,84.3,77.4
user_000116,music,69.5,0.0,67.4
user_000116,mood,6.8,67.4,45.5
user_000116,mood,4.6,45.5,30.6
user_000116,music,63.8,30.6,45.4
user_000116,meditation,15.3,45.4,41.4
user_000117,journal,8.4,0.0,12.4
user_000117,mood,21.8,12.4,21.2
user_000117,meditation,8.7,21.2,16.8
user_000117,music,27.1,16.8,23.0
user_000117,mood,74.4,23.0,45.0
user_000117,community,71.6,45.0,58.8
user_000118,music,82.0,0.0,79.6
user_000118,mood,81.7,79.6,84.1
user_000118,meditation,66.2,84.1,82.1
user_000118,mood,60.2,82.1,75.9
user_000118,journal,48.7,75.9,67.6
user_000118,journal,14.2,67.6,51.9
user_000118,meditation,76.0,51.9,63.5
user_000119,journal,62.1,0.0,64.0
user_000119,music,50.1,64.0,60.9
user_000119,music,93.4,60.9,68.3
user_000119,meditation,35.9,68.3,58.9
user_000120,journal,51.7,0.0,51.3
user_000120,meditation,71.9,51.3,60.0
user_000120,meditation,66.3,60.0,66.5
user_000120,journal,46.6,66.5,64.0
user_000120,journal,53.9,64.0,61.6
user_000121,mood,58.9,0.0,57.7
user_000121,community,88.8,57.7,76.7
user_000121,music,85.4,76.7,78.9
user_000121,journal,62.8,78.9,77.8
user_000121,journal,34.0,77.8,65.2
user_000121,meditation,79.5,65.2,76.6
user_000121,music,60.6,76.6,72.6
user_000122,meditation,35.7,0.0,36.2
user_000122,music,41.1,36.2,39.3
user_000122,journal,17.0,39.3,31.4
user_000122,community,57.2,31.4,48.4
user_000122,mood,26.8,48.4,40.7
user_000122,community,73.2,40.7,57.1
user_000123,mood,73.6,0.0,72.5
user_000123,journal,35.1,72.5,61.8
user_000123,music,26.6,61.8,50.7
user_000123,meditation,16.4,50.7,38.9
user_000123,journal,53.8,38.9,45.7
user_000123,meditation,91.2,45.7,66.0
user_000123,journal,40.0,66.0,58.2
user_000124,mood,51.0,0.0,47.7
user_000124,community,88.2,47.7,69.5
user_000124,meditation,51.1,69.5,64.2
user_000124,meditation,48.6,64.2,58.7
user_000125,journal,35.2,0.0,40.2
user_000125,journal,47.8,40.2,48.3
user_000125,community,77.1,48.3,66.3
user_000125,mood,8.3,66.3,41.6
user_000125,community,91.4,41.6,65.5
user_000125,meditation,60.0,65.5,64.9
user_000125,community,32.9,64.9,51.7
user_000125,meditation,94.4,51.7,72.9
user_000125,community,71.3,72.9,81.6
user_000126,meditation,34.1,0.0,35.5
user_000126,community,95.9,35.5,60.6
user_000126,journal,44.6,60.6,52.7
user_000126,music,11.8,52.7,42.9
user_000126,journal,3.1,42.9,23.3
user_000126,community,46.1,23.3,39.1
user_000126,mood,37.8,39.1,38.5
user_000127,meditation,98.1,0.0,100.0
user_000127,mood,63.7,100.0,89.3
user_000127,community,59.5,89.3,80.7
user_000127,music,76.2,80.7,77.0
user_000127,journal,57.2,77.0,71.6
user_000128,music,14.4,0.0,17.4
user_000128,journal,78.3,17.4,46.9
user_000128,meditation,96.0,46.9,69.0
user_000128,community,47.8,69.0,61.2
user_000129,meditation,82.9,0.0,85.7
user_000129,mood,44.9,85.7,75.1
user_000129,journal,44.0,75.1,65.1
user_000129,music,24.5,65.1,55.0
user_000129,journal,53.1,55.0,58.1
user_000129,music,26.6,58.1,49.1
user_000129,community,92.3,49.1,69.0
user_000129,music,17.8,69.0,50.2
user_000130,mood,76.4,0.0,76.0
user_000130,meditation,44.3,76.0,65.9
user_000130,mood,76.1,65.9,71.7
user_000130,community,10.7,71.7,48.1
user_000131,meditation,58.2,0.0,61.9
user_000131,meditation,37.8,61.9,56.8
user_000131,meditation,53.6,56.8,56.9
user_000131,meditation,4.8,56.9,44.8
user_000131,journal,28.4,44.8,42.4
user_000131,music,44.2,42.4,48.6
user_000131,community,82.6,48.6,62.0
user_000131,meditation,7.6,62.0,47.2
user_000131,music,31.5,47.2,46.4
user_000132,meditation,8.5,0.0,8.7
user_000132,music,66.0,8.7,34.0
user_000132,community,0.9,34.0,22.6
user_000132,community,60.5,22.6,38.3
user_000132,meditation,68.6,38.3,53.2
user_000133,music,98.7,0.0,100.0
user_000133,community,69.5,100.0,88.5
user_000133,community,92.8,88.5,96.0
user_000133,music,90.3,96.0,94.9
user_000133,mood,77.0,94.9,87.6
user_000133,community,88.6,87.6,90.1
user_000134,music,26.2,0.0,26.4
user_000134,meditation,24.0,26.4,29.1
user_000134,meditation,81.7,29.1,47.1
user_000134,journal,50.2,47.1,55.2
user_000134,community,9.0,55.2,39.9
user_000134,music,75.0,39.9,57.1
user_000134,community,29.3,57.1,49.4
user_000134,community,86.9,49.4,66.6
user_000135,meditation,81.7,0.0,79.5
user_000135,music,56.7,79.5,67.8
user_000135,journal,78.7,67.8,73.8
user_000135,community,4.5,73.8,47.5
user_000135,community,70.5,47.5,59.4
user_000135,music,98.6,59.4,76.6
user_000136,community,32.6,0.0,33.0
user_000136,community,58.7,33.0,46.4
user_000136,journal,36.0,46.4,42.8
user_000136,mood,11.4,42.8,39.8
user_000136,meditation,22.8,39.8,38.0
user_000136,mood,71.3,38.0,51.8
user_000137,journal,29.5,0.0,31.1
user_000137,community,52.4,31.1,45.3
user_000137,meditation,88.3,45.3,62.1
user_000137,journal,69.4,62.1,68.7
user_000138,community,64.4,0.0,62.7
user_000138,journal,76.1,62.7,71.2
user_000138,community,28.8,71.2,51.2
user_000138,mood,54.1,51.2,49.1
user_000138,community,41.6,49.1,50.9
user_000138,mood,29.4,50.9,38.9
user_000138,music,40.6,38.9,40.7
user_000138,music,53.5,40.7,48.4
user_000138,journal,66.9,48.4,62.1
user_000139,music,10.3,0.0,11.0
user_000139,journal,90.5,11.0,43.2
user_000139,community,98.5,43.2,68.4
user_000139,music,92.4,68.4,77.8
user_000139,journal,26.2,77.8,61.2
user_000139,meditation,28.0,61.2,55.6
user_000139,music,62.7,55.6,62.4
user_000140,music,71.2,0.0,71.7
user_000140,meditation,70.7,71.7,75.0
user_000140,meditation,56.6,75.0,70.1
user_000140,journal,22.8,70.1,56.1
user_000140,meditation,98.2,56.1,75.8
user_000140,mood,50.6,75.8,62.3
user_000140,meditation,91.7,62.3,76.2
user_000140,journal,30.2,76.2,56.4
user_000141,music,87.9,0.0,88.6
user_000141,music,66.3,88.6,81.6
user_000141,music,2.6,81.6,54.5
user_000141,meditation,73.9,54.5,69.4
user_000141,mood,85.5,69.4,78.3
user_000141,journal,86.9,78.3,82.6
user_000141,meditation,1.8,82.6,52.7
user_000142,meditation,4.8,0.0,9.2
user_000142,mood,20.3,9.2,12.0
user_000142,journal,41.9,12.0,26.1
user_000142,journal,89.1,26.1,50.9
user_000142,mood,86.8,50.9,66.6
user_000142,journal,83.6,66.6,77.3
user_000142,meditation,54.3,77.3,73.6
user_000142,meditation,7.1,73.6,51.5
user_000142,mood,57.0,51.5,49.6
user_000143,music,98.1,0.0,98.5
user_000143,meditation,90.2,98.5,100.0
user_000143,music,87.1,100.0,99.0
user_000143,mood,72.8,99.0,89.6
user_000143,journal,70.9,89.6,81.4
user_000143,meditation,42.5,81.4,69.1
user_000144,meditation,99.1,0.0,96.3
user_000144,meditation,67.9,96.3,90.5
user_000144,meditation,76.0,90.5,87.5
user_000144,meditation,59.3,87.5,78.9
user_000144,meditation,94.1,78.9,91.1
user_000144,mood,83.2,91.1,88.6
user_000144,community,51.7,88.6,75.3
user_000145,journal,32.3,0.0,30.0
user_000145,mood,61.5,30.0,44.9
user_000145,mood,43.6,44.9,51.9
user_000145,music,62.0,51.9,57.6
user_000145,journal,95.3,57.6,75.7
user_000145,mood,76.7,75.7,80.8
user_000146,meditation,70.0,0.0,68.3
user_000146,music,95.4,68.3,84.5
user_000146,community,45.4,84.5,73.8
user_000146,mood,51.8,73.8,67.8
user_000146,music,97.3,67.8,82.7
user_000146,community,66.4,82.7,80.7
user_000147,community,50.6,0.0,51.6
user_000147,community,0.7,51.6,35.8
user_000147,community,47.7,35.8,44.7
user_000147,mood,89.5,44.7,62.3
user_000147,journal,65.1,62.3,62.6
user_000147,mood,80.6,62.6,70.3
user_000147,journal,53.8,70.3,63.4
user_000148,meditation,14.1,0.0,16.1
user_000148,mood,59.9,16.1,37.7
user_000148,community,65.9,37.7,56.1
user_000148,mood,55.8,56.1,53.6
user_000148,meditation,91.1,53.6,70.9
user_000149,music,2.0,0.0,0.8
user_000149,community,64.1,0.8,25.5
user_000149,mood,76.1,25.5,49.3
user_000149,music,82.1,49.3,60.2
user_000149,mood,32.3,60.2,47.4
user_000149,mood,54.9,47.4,47.3
user_000149,mood,15.0,47.3,38.7
user_000149,music,83.8,38.7,58.3
user_000149,journal,21.2,58.3,44.1
user_000150,music,27.7,0.0,27.9
user_000150,community,97.4,27.9,59.1
user_000150,community,10.7,59.1,43.1
user_000150,music,73.1,43.1,56.0
user_000150,mood,75.7,56.0,62.9
user_000150,music,16.6,62.9,45.2
user_000150,journal,29.5,45.2,45.9
user_000151,mood,100.0,0.0,100.0
user_000151,journal,49.6,100.0,76.8
user_000151,journal,96.1,76.8,87.7
user_000151,journal,77.2,87.7,89.0
user_000151,music,44.2,89.0,72.8
user_000151,music,40.8,72.8,66.5
user_000151,meditation,88.1,66.5,78.0
user_000151,journal,97.1,78.0,89.7
user_000151,music,65.8,89.7,83.9
user_000152,journal,60.2,0.0,60.3
user_000152,mood,42.5,60.3,56.2
user_000152,journal,71.1,56.2,63.5
user_000152,music,86.9,63.5,78.0
user_000152,journal,58.8,78.0,78.7
user_000153,meditation,21.4,0.0,21.5
user_000153,journal,69.5,21.5,39.0
user_000153,music,16.8,39.0,27.7
user_000153,music,61.4,27.7,45.5
user_000153,journal,80.4,45.5,64.4
user_000153,mood,80.5,64.4,72.4
user_000153,community,10.2,72.4,47.7
user_000153,community,96.2,47.7,69.0
user_000154,meditation,50.8,0.0,49.2
user_000154,community,53.2,49.2,51.8
user_000154,music,79.6,51.8,60.7
user_000154,music,34.9,60.7,53.7
user_000155,journal,64.5,0.0,67.5
user_000155,mood,29.4,67.5,52.5
user_000155,mood,96.8,52.5,74.1
user_000155,music,18.3,74.1,50.1
user_000155,journal,66.1,50.1,62.2
user_000155,meditation,43.1,62.2,60.5
user_000156,music,7.5,0.0,3.2
user_000156,community,37.5,3.2,18.2
user_000156,community,43.3,18.2,33.2
user_000156,community,67.4,33.2,47.4
user_000156,community,81.0,47.4,65.2
user_000157,community,47.4,0.0,46.6
user_000157,mood,31.5,46.6,43.3
user_000157,journal,31.3,43.3,42.3
user_000157,community,36.6,42.3,41.0
user_000157,meditation,4.7,41.0,31.1
user_000157,meditation,45.9,31.1,36.6
user_000157,meditation,86.0,36.6,61.9
user_000157,journal,80.8,61.9,69.5
user_000158,mood,44.7,0.0,47.9
user_000158,community,58.1,47.9,50.7
user_000158,journal,85.6,50.7,66.9
user_000158,meditation,33.0,66.9,55.0
user_000158,mood,20.8,55.0,45.4
user_000158,community,29.9,45.4,41.5
user_000158,music,73.1,41.5,53.6
user_000158,community,90.7,53.6,72.8
user_000159,meditation,49.1,0.0,51.9
user_000159,music,52.4,51.9,58.1
user_000159,community,49.2,58.1,58.3
user_000159,mood,82.6,58.3,67.2
user_000159,mood,67.9,67.2,66.7
user_000159,meditation,8.2,66.7,44.6
user_000160,community,71.0,0.0,72.0
user_000160,music,95.4,72.0,85.1
user_000160,meditation,66.3,85.1,82.5
user_000160,community,73.1,82.5,81.4
user_000160,mood,69.6,81.4,75.7
user_000160,journal,70.1,75.7,69.8
user_000160,journal,21.8,69.8,49.7
user_000161,meditation,74.1,0.0,74.8
user_000161,meditation,39.8,74.8,68.3
user_000161,mood,64.9,68.3,71.2
user_000161,journal,65.5,71.2,70.8
user_000161,community,76.3,70.8,80.3
user_000161,meditation,3.2,80.3,55.4
user_000162,meditation,57.0,0.0,56.9
user_000162,music,19.6,56.9,46.1
user_000162,music,73.4,46.1,58.8
user_000162,mood,95.4,58.8,72.3
user_000163,meditation,52.5,0.0,51.6
user_000163,journal,38.5,51.6,51.0
user_000163,meditation,59.7,51.0,58.6
user_000163,mood,53.0,58.6,64.2
user_000164,journal,32.5,0.0,32.8
user_000164,meditation,77.0,32.8,55.3
user_000164,mood,46.6,55.3,55.0
user_000164,community,43.9,55.0,48.3
user_000164,community,25.3,48.3,40.5
user_000164,journal,85.5,40.5,59.9
user_000164,music,68.9,59.9,69.2
user_000164,meditation,86.5,69.2,78.9
user_000164,journal,5.4,78.9,49.7
user_000165,journal,43.1,0.0,43.7
user_000165,music,93.7,43.7,66.7
user_000165,journal,98.3,66.7,83.0
user_000165,mood,9.1,83.0,54.8
user_000165,community,61.7,54.8,60.6
user_000166,community,20.9,0.0,18.5
user_000166,mood,15.2,18.5,18.7
user_000166,mood,94.7,18.7,53.3
user_000166,mood,99.9,53.3,67.2
user_000167,community,46.8,0.0,46.3
user_000167,community,47.5,46.3,49.7
user_000167,music,62.7,49.7,57.3
user_000167,journal,65.9,57.3,66.1
user_000167,meditation,81.7,66.1,79.0
user_000167,meditation,48.6,79.0,70.9
user_000168,meditation,78.3,0.0,78.4
user_000168,mood,6.9,78.4,54.4
user_000168,journal,44.7,54.4,53.2
user_000168,journal,98.2,53.2,70.3
user_000168,mood,34.9,70.3,53.0
user_000168,journal,73.6,53.0,63.4
user_000168,community,41.0,63.4,56.6
user_000168,meditation,42.6,56.6,46.0
user_000169,music,91.4,0.0,90.3
user_000169,meditation,44.3,90.3,71.0
user_000169,journal,54.2,71.0,67.4
user_000169,journal,92.9,67.4,85.8
user_000169,journal,47.9,85.8,78.5
user_000169,community,40.1,78.5,72.6
user_000169,music,28.9,72.6,49.3
user_000169,journal,60.1,49.3,58.6
user_000170,music,89.6,0.0,88.5
user_000170,mood,56.9,88.5,73.3
user_000170,community,35.2,73.3,58.5
user_000170,meditation,28.7,58.5,48.1
user_000171,journal,50.8,0.0,51.6
user_000171,journal,91.0,51.6,67.7
user_000171,journal,54.3,67.7,65.8
user_000171,mood,5.5,65.8,48.0
user_000171,journal,33.3,48.0,42.5
user_000171,meditation,54.1,42.5,54.0
user_000172,community,33.1,0.0,34.7
user_000172,music,82.7,34.7,55.1
user_000172,music,55.5,55.1,54.1
user_000172,mood,24.0,54.1,43.4
user_000172,journal,54.6,43.4,50.2
user_000172,mood,56.1,50.2,51.8
user_000172,music,42.5,51.8,44.2
user_000172,mood,21.7,44.2,37.0
user_000173,journal,43.0,0.0,40.3
user_000173,journal,71.9,40.3,57.1
user_000173,meditation,32.1,57.1,57.7
user_000173,journal,66.8,57.7,64.7
user_000173,community,57.2,64.7,65.2
user_000173,meditation,56.9,65.2,62.0
user_000174,music,53.6,0.0,54.2
user_000174,journal,24.3,54.2,47.2
user_000174,community,82.4,47.2,64.9
user_000174,music,69.3,64.9,68.6
user_000174,community,67.7,68.6,69.9
user_000174,community,98.8,69.9,82.9
user_000174,community,26.5,82.9,66.8
user_000175,meditation,74.5,0.0,77.1
user_000175,community,92.6,77.1,88.1
user_000175,meditation,23.8,88.1,65.2
user_000175,meditation,77.2,65.2,77.5
user_000175,journal,21.1,77.5,53.2
user_000175,community,51.9,53.2,51.5
user_000176,meditation,40.2,0.0,39.8
user_000176,music,67.4,39.8,49.8
user_000176,meditation,26.4,49.8,46.5
user_000176,journal,20.6,46.5,36.0
user_000176,music,52.4,36.0,45.6
user_000176,journal,32.5,45.6,43.4
user_000176,meditation,21.4,43.4,37.7
user_000177,meditation,87.1,0.0,88.1
user_000177,community,11.9,88.1,58.1
user_000177,community,4.5,58.1,40.8
user_000177,journal,83.4,40.8,58.4
user_000177,mood,69.4,58.4,63.1
user_000178,community,38.4,0.0,36.7
user_000178,music,76.8,36.7,51.6
user_000178,community,37.6,51.6,51.6
user_000178,music,52.6,51.6,50.9
user_000178,journal,52.7,50.9,53.3
user_000178,meditation,52.2,53.3,54.7
user_000178,meditation,68.7,54.7,67.5
user_000178,community,46.4,67.5,62.3
user_000179,journal,96.3,0.0,97.0
user_000179,meditation,25.5,97.0,70.2
user_000179,journal,91.0,70.2,82.8
user_000179,meditation,31.0,82.8,69.7
user_000179,mood,52.1,69.7,63.0
user_000179,music,61.1,63.0,65.5
user_000179,journal,23.4,65.5,51.0
user_000180,journal,28.3,0.0,27.6
user_000180,music,41.0,27.6,35.8
user_000180,community,78.7,35.8,54.9
user_000180,meditation,28.3,54.9,49.5
user_000180,meditation,75.7,49.5,64.8
user_000181,mood,89.0,0.0,86.2
user_000181,community,63.3,86.2,79.5
user_000181,music,45.8,79.5,66.7
user_000181,community,10.2,66.7,46.4
user_000181,community,76.7,46.4,59.4
user_000181,music,83.4,59.4,70.5
user_000182,journal,19.5,0.0,17.0
user_000182,meditation,46.0,17.0,34.0
user_000182,journal,23.5,34.0,29.5
user_000182,community,84.4,29.5,51.7
user_000183,community,41.8,0.0,43.1
user_000183,community,89.5,43.1,59.4
user_000183,mood,84.3,59.4,73.1
user_000183,journal,41.3,73.1,63.7
user_000183,journal,80.1,63.7,68.7
user_000183,meditation,26.5,68.7,58.8
user_000183,community,71.8,58.8,67.7
user_000184,community,0.5,0.0,3.9
user_000184,music,50.6,3.9,26.9
user_000184,music,77.9,26.9,51.1
user_000184,mood,71.4,51.1,61.6
user_000184,community,52.2,61.6,56.6
user_000184,mood,13.6,56.6,39.5
user_000184,music,62.4,39.5,49.7
user_000184,mood,13.5,49.7,32.1
user_000184,meditation,97.6,32.1,58.0
user_000185,mood,42.0,0.0,43.9
user_000185,music,51.2,43.9,46.6
user_000185,community,2.0,46.6,32.4
user_000185,music,42.1,32.4,38.6
user_000185,meditation,29.6,38.6,37.6
user_000186,community,5.2,0.0,6.1
user_000186,community,49.2,6.1,26.7
user_000186,journal,73.1,26.7,44.6
user_000186,community,30.2,44.6,42.8
user_000186,community,44.0,42.8,45.1
user_000186,mood,42.1,45.1,46.1
user_000187,community,7.6,0.0,7.5
user_000187,meditation,55.1,7.5,32.6
user_000187,journal,91.5,32.6,57.9
user_000187,journal,94.4,57.9,69.7
user_000187,mood,43.6,69.7,62.5
user_000187,music,94.6,62.5,80.5
user_000187,music,99.2,80.5,89.7
user_000187,music,86.1,89.7,97.4
user_000187,meditation,99.7,97.4,100.0
user_000188,journal,72.8,0.0,72.9
user_000188,mood,86.9,72.9,80.3
user_000188,community,47.9,80.3,69.1
user_000188,community,20.8,69.1,50.7
user_000188,community,58.4,50.7,52.1
user_000188,journal,48.1,52.1,50.8
user_000188,meditation,26.6,50.8,42.4
user_000188,mood,41.7,42.4,43.9
user_000189,meditation,97.4,0.0,93.8
user_000189,community,31.6,93.8,73.8
user_000189,community,46.0,73.8,65.1
user_000189,community,1.4,65.1,42.8
user_000190,community,57.7,0.0,62.7
user_000190,community,59.0,62.7,65.2
user_000190,music,88.6,65.2,76.7
user_000190,meditation,75.7,76.7,85.2
user_000190,music,16.6,85.2,62.9
user_000190,community,26.3,62.9,53.1
user_000190,journal,82.9,53.1,62.7
user_000191,community,59.6,0.0,61.2
user_000191,community,89.3,61.2,72.9
user_000191,mood,68.7,72.9,68.8
user_000191,mood,48.2,68.8,60.9
user_000192,community,55.5,0.0,56.4
user_000192,mood,26.6,56.4,49.1
user_000192,mood,23.8,49.1,40.0
user_000192,journal,94.5,40.0,62.7
user_000192,meditation,29.4,62.7,52.0
user_000193,mood,64.1,0.0,64.6
user_000193,community,58.9,64.6,62.7
user_000193,music,43.1,62.7,54.4
user_000193,music,62.6,54.4,60.8
user_000193,meditation,56.2,60.8,61.7
user_000193,music,76.4,61.7,72.6
user_000193,community,14.8,72.6,51.8
user_000193,music,99.2,51.8,74.9
user_000194,community,1.3,0.0,3.1
user_000194,community,98.9,3.1,45.9
user_000194,mood,84.2,45.9,62.4
user_000194,mood,33.7,62.4,51.6
user_000194,mood,42.6,51.6,51.2
user_000194,community,4.2,51.2,33.9
user_000194,community,69.0,33.9,51.0
user_000195,community,87.3,0.0,89.4
user_000195,music,43.4,89.4,74.2
user_000195,meditation,8.0,74.2,49.0
user_000195,music,35.7,49.0,42.0
user_000195,meditation,31.8,42.0,38.6
user_000195,journal,42.0,38.6,44.2
user_000195,music,10.7,44.2,35.5
user_000195,meditation,69.4,35.5,52.5
user_000195,meditation,86.5,52.5,66.7
user_000196,music,71.0,0.0,68.0
user_000196,music,52.0,68.0,66.4
user_000196,journal,72.0,66.4,67.4
user_000196,music,51.0,67.4,58.6
user_000196,meditation,5.8,58.6,41.7
user_000196,journal,99.4,41.7,65.1
user_000197,meditation,30.0,0.0,30.3
user_000197,community,97.3,30.3,56.9
user_000197,meditation,26.5,56.9,46.7
user_000197,mood,62.6,46.7,56.3
user_000197,meditation,39.6,56.3,56.3
user_000197,music,33.5,56.3,50.6
user_000197,meditation,97.0,50.6,72.7
user_000197,meditation,35.0,72.7,61.1
user_000197,community,14.0,61.1,48.1
user_000198,mood,71.0,0.0,69.4
user_000198,journal,11.1,69.4,52.0
user_000198,journal,81.2,52.0,69.1
user_000198,journal,92.0,69.1,81.7
user_000199,meditation,46.1,0.0,45.2
user_000199,mood,48.4,45.2,48.7
user_000199,journal,63.6,48.7,59.8
user_000199,mood,68.4,59.8,60.3
user_000199,music,1.4,60.3,35.1
user_000199,music,62.3,35.1,46.1
user_000199,community,73.4,46.1,61.6
user_000199,music,65.3,61.6,65.6
user_000199,mood,14.2,65.6,43.0
user_000200,community,72.3,0.0,72.2
user_000200,mood,37.4,72.2,63.4
user_000200,mood,27.2,63.4,50.6
user_000200,community,71.0,50.6,63.7
user_000200,community,30.3,63.7,52.3
user_000200,community,98.1,52.3,71.6
user_000200,journal,63.3,71.6,73.4
user_000200,journal,91.6,73.4,80.2
user_000201,journal,41.1,0.0,40.9
user_000201,music,36.5,40.9,43.0
user_000201,mood,81.9,43.0,58.2
user_000201,community,81.3,58.2,71.0
user_000202,community,1.3,0.0,2.0
user_000202,music,21.4,2.0,11.1
user_000202,journal,97.8,11.1,48.5
user_000202,meditation,96.0,48.5,72.1
user_000202,music,17.6,72.1,57.4
user_000202,music,13.0,57.4,42.9
user_000202,community,66.5,42.9,51.4
