user_id,activity_type,activity_energy_level,current_energy_level,predicted_score
user_00391,community,67.3,69.8,76.4
user_00391,music,56.4,76.4,75.4
user_00391,mood,40.9,75.4,59.0
user_00391,journal,55.0,59.0,64.2
user_00391,journal,51.6,64.2,60.4
user_00391,journal,76.1,60.4,69.5
user_00392,meditation,64.4,21.0,28.6
user_00392,journal,58.7,28.6,29.9
user_00392,mood,41.1,29.9,46.1
user_00392,community,63.0,46.1,55.6
user_00392,meditation,86.0,55.6,67.5
user_00392,meditation,69.1,67.5,67.8
user_00392,journal,61.3,67.8,66.6
user_00392,music,65.4,66.6,67.1
user_00392,mood,41.6,67.1,67.7
user_00392,journal,51.2,67.7,64.3
user_00392,meditation,61.5,64.3,66.9
user_00393,community,44.4,70.1,62.5
user_00393,journal,54.3,62.5,59.1
user_00393,community,57.4,59.1,60.9
user_00393,mood,56.9,60.9,61.5
user_00393,meditation,67.1,61.5,65.1
user_00393,meditation,88.3,65.1,66.9
user_00394,mood,60.7,25.0,28.4
user_00394,mood,64.2,28.4,36.2
user_00394,journal,60.9,36.2,38.9
user_00394,meditation,98.8,38.9,59.7
user_00394,mood,44.5,59.7,58.1
user_00394,mood,69.1,58.1,58.5
user_00395,mood,59.6,61.6,59.9
user_00395,community,57.9,59.9,57.2
user_00395,community,62.0,57.2,58.7
user_00395,journal,64.5,58.7,59.7
user_00395,mood,50.2,59.7,54.2
user_00396,journal,58.1,47.4,39.5
user_00396,mood,46.0,39.5,42.6
user_00396,mood,50.4,42.6,40.3
user_00396,community,51.3,40.3,47.6
user_00396,community,60.5,47.6,46.6
user_00396,meditation,80.3,46.6,56.3
user_00396,mood,56.8,56.3,60.1
user_00396,meditation,80.1,60.1,72.7
user_00396,music,59.8,72.7,64.3
user_00396,mood,49.8,64.3,62.9
user_00396,music,74.0,62.9,59.7
user_00397,mood,63.8,43.7,38.0
user_00397,journal,75.6,38.0,47.5
user_00397,mood,54.3,47.5,53.8
user_00397,journal,61.9,53.8,48.0
user_00397,mood,70.3,48.0,50.8
user_00397,mood,46.6,50.8,50.8
user_00397,mood,61.2,50.8,49.8
user_00397,journal,51.2,49.8,41.5
user_00397,mood,41.9,41.5,43.8
user_00398,mood,63.6,77.9,77.1
user_00398,journal,48.1,77.1,76.4
user_00398,music,58.7,76.4,67.2
user_00398,journal,65.3,67.2,74.0
user_00398,mood,21.4,74.0,62.7
user_00398,mood,46.3,62.7,63.4
user_00398,journal,53.4,63.4,62.9
user_00398,community,45.7,62.9,56.2
user_00399,journal,79.4,54.0,43.1
user_00399,mood,61.6,43.1,38.7
user_00399,community,62.1,38.7,40.7
user_00400,journal,65.5,38.8,35.5
user_00400,journal,52.7,35.5,33.3
user_00400,journal,47.7,33.3,35.7
user_00400,mood,64.5,35.7,31.2
user_00400,mood,23.8,31.2,38.4
user_00400,community,67.6,38.4,48.0
